එක්දින තරගයකදී කණ්ඩායමක් ලබාගත් අඩුම ලකුණු සංඛ්‍යාව වාර්තා කරමින් ශ්‍රී ලංකාවෙන් දැවී ගිය මේ අතරින් කණ්ඩායම කුමක්ද?,බංග්ලාදේශය,සිම්බාබ්වේ,ඇෆ්ගනිස්ථානය,කැනඩාව,1,11
මෙම ලේඛකයන් අතරින් ඔහුට පිරිනැමෙන නොබෙල් ත්‍යාගය පිළි නොගැනීමට තෝරා ගත්තේ කවුද?,ජීන් පෝල් සාත්‍රේ,අර්නස්ට් හෙම්මිංවේ,පැබ්ලෝ නීරුඩා,සල්මාන් රුෂ්ඩි,0,11
මේ අතරින් ලේ නොබොන සතා කවුද?,කූඩැල්ලන්,මයිටාවන්,කිනිතුල්ලන්,ඇඳ මකුණන්,1,1
මෙම සාම්ප්‍රදායික රටා අතරින් මුලින්ම උගන්වා ඇත්තේ සිංහල ලලිත කලාව ප්‍රගුණ කරන ආධුනිකයෙකුට යැයි පොදුවේ ප්‍රකට වන්නේ කුමක්ද?,"""ගල් බින්දුව""","""දෙපට ලණුව""","""වක දෙක""","""අරිම්ඹුව""",2,2
මේ අතරින් මයිකල් ජැක්සන් ගායනා නොකළ ගීතය කුමක්ද?,Beat it,Billie Jean,Heal the World,Hello,3,3
ඉන්දියාවේ සිට ශ්‍රී ලංකාවට පැමිණි පසු රජු බවට පත් වූයේ මේ අය අතරින් කවුරුන්ද?,පළමුවන විජයබාහු රජු,නිශ්ශංකමල්ල රජු,පළමුවන වික්‍රම්බාහු රජු,පළමු විමලධර්මසූරිය රජු,1,4
එස්.මහින්ද හාමුදුරුවන්ගේ මේ කවියේ අන්තිම පේලිය මොකක්ද?,"""මාකදුරින් ගොඩ බට දා""","""තවුසෙකු සේ ඈඳ පැළඳා""","""මඟුලක් වී ලක මුළු දා""","""පඬුවස්දෙව් මහ නිරිඳා""",2,5
"පහත සඳහන් කුමන ශාක පද්ධතිය තුළ කෙනෙකුට කරු මුල්, කයිරු මුල් සහ වායුධර මුල් තුනම සොයාගත හැකිද?",ශුෂ්ක ශාක,කඳුකර ශාක,කඩොලාන ශාක,අපිශාක,2,6
මේ අතරින් ශ්‍රී ලංකා මහ බැංකුවේ අධිපති තනතුරේ නොසිටියේ කවුද?,ජෝන් එක්ස්ටර්,වර්ණසේන රාසපුත්‍රම්,"එන් යූ, ජයවර්ධන",උපාලි විජේවර්ධන,3,7
පහත ස්ථාන අතරින් පොළොන්නරුව ගල් විනරයේ සැතපෙන බුද්ධ ප්‍රතිමාවට වඩාත්ම සමානකම් පෙන්වන පාෂාණ මූර්තියක් දැකිය හැක්කේ කොතැනින්ද?,තන්තිරිමලේ,තොළුවිල,බුදුරුවගල,මාලිගාවිල,0,8
සූවස් ඇළ සම්බන්ධව මේ අතරින් වැරදි පිළිතුර කුමක්ද?,එය මධ්‍යධරණී මුහුද සහ රතු මුහුද සම්බන්ධ කරයි,එය ආසියානු සහ අප්‍රිකානු මහාද්වීප වෙන් කරයි,එය ඊජිප්තුව සහ ඊශ්‍රායලය අතර පිහිටා ඇත,Great Bitter Lake සූවස් ඇළ දිගේ පිහිටා ඇත,2,9
මේ අතරින් ශාකභක්ෂක ඩයිනෝසෝරයා යනු කුමක්ද?,ඇපටෝසෝරස්,ටී-රෙක්ස්,ස්පයිනෝසෝරස්,ඇල්බර්ටෝසෝරස්,0,10
"2020 වන විට, ලයනල් මෙසී පිළිබඳ මෙම ප්‍රකාශවලින් අසත්‍ය වන්නේ කුමක්ද?",ඔහු ඔලිම්පික් පදක්කමක් දිනා ඇත,ඔහු 6 වතාවක් Ballon d'Or කුසලානය ලබා ගත් අයෙකි,ඔහු යුරෝපීය ගෝල්ඩන් බූට් 6 වරක් ලබා ඇත,ඔහු FIFA ගෝල්ඩන් බෝල් සම්මානය 4 වතාවක් ලබා ගත් අයෙකි,3,11
මේ අතරින් දකුණු අප්‍රිකාවේ නිල අගනුවර නොවන නගරය කුමක්ද?,ප්රිටෝරියා,ජොහැන්නස්බර්ග්,බ්ලූම්ෆොන්ටයින්,කේප් ටවුන්,1,12
මේ අතරින් එක්සත් ජාතීන්ගේ ජාත්‍යන්තර අධිකරණයේ උප සභාපතිවරයා ලෙස කටයුතු කළේ කවුද?,සරත් ගුණපාල,මොහාන් මුනසිංහ,ක්රිස්ටෝපර් වීරමන්ට්රි,රංග ඩයස්,2,13
පහත චිත්‍රපට අතුරින් ජොනී ඩෙප් සිය රංගනයෙන් දායක නොවූ චිත්‍රපට මොනවාද?,Sweeney Todd,Charlie and the Chocolate Factory,Finding Neverland,The Mask,3,13
Jeff Bezos සතු Blue Origin සමාගම විසින් දියත් කරන ලද New Shepard 4 රොකට්ටුවේ මූලික විමෝචනය කුමක්ද?,කාබන් මොනොක්සයිඩ්,ඔක්සිජන්,කාබන් ඩයොක්සයිඩ්,ජලය,3,14
ලංකා සමසමාජ පක්ෂයේ මැතිවරණ ලකුණ කුමක්ද?,තරුවක්,යතුරක්,මේසයක්,දෑකැත්තක්,1,15
"සම්ප්‍රදායට අනුව, රජුගෙන් ප්‍රවෘත්ති ප්‍රචාරය කිරීමේදී පණිවිඩකරුවෙකු රැගෙන යන්නේ කුමන ආකාරයේ බෙරයක්ද?","""ගැට බෙරය""","""දවුල""","""යක් බරය""","""රබාන""",1,1
කල් තබා ගැනීමේ ක්‍රමයක් ලෙස ලුණු භාවිතා කරන විට ආහාර පාලනය කරන්නේ කුමන අංශයද?,උෂ්ණත්වය,ජල මට්ටම,ආම්ලිකතාවය,වාතයට නිරාවරණය වීම,1,2
මෙම රෙදි වර්ග අතරින් ජලය වඩාත් පහසුවෙන් අවශෝෂණය කරන්නේ කුමන රෙදි වර්ගයද?,කපු රෙදි,සැටින් රෙදි,නයිලෝන් රෙදි,පොලියෙස්ටර් රෙදි,0,3
කොළඹ වරාය නගරය පාලනය වන්නේ මේවායින් කුමන යටතේද?,අධිකාරියක් යටතේ,දෙපාර්තමේන්තුවක් යටතේ,සංස්ථාවක් යටතේ,කොමිෂන් සභාවක් යටතේ,3,4
මේ අතරින් විමල් උදය හපුගොඩආරච්චිගේ සිතේ උපන් චරිතය කුමක්ද?,කෙටි හාමි,රම්බා,නාම්බු හෙනයා,මුතුහාරා,1,5
මේ අතරින් කොමියුනිස්ට් රටක් නොවන්නේ කුමක්ද?,වියට්නාමය,උතුරු කොරියාව,ලාඕසය,රුසියාව,3,6
ඉලක්කම් සම්බන්ධයෙන් වැරදි ප්‍රකාශය කුමක්ද?,ඔත්තේ සංඛ්‍යා දෙකක් එකතු කිරීමෙන් ඉරට්ටේ සංඛ්‍යාවක් ලැබේ,ඔත්තේ සහ ඉරට්ටේ සංඛ්‍යාවක් එකතු කිරීමෙන් ඔත්තේ සංඛ්‍යාවක් ලැබේ,ඉරට්ටේ සංඛ්‍යා දෙකක් එකතු කිරීමෙන් ඔත්තේ සංඛ්‍යාවක් ලැබේ,ඉරට්ටේ අංක දෙකක් එකතු කිරීමෙන් ඉරට්ටේ අංකයක් ලැබේ,2,1
"මන්දාරමට උඩ ඉගිලෙන වැහි ලෙනි - ගොනුගේ පිටට දම්ම වනි බර ගෝනි. මෙහි ""මන්දාරාම"" යන්නෙන් අදහස් කරන්නේ කුමක්ද?",වැසිබර අහසක්,හිරු බැස යන සන්ධ්‍යාවක්,සඳ පායන අහසක්,මෝසම් වර්ෂාපතනයක්,0,2
පහත සඳහන් කරුණු අතරින් කෙනෙකුගේ උප්පැන්න සහතිකයේ දක්නට නොලැබෙන දෙයක් කුමක්ද?,උපන් ස්ථානය,පියාගේ සම්පූර්ණ නම,ආගම,මවගේ සම්පූර්ණ නම,2,3
විනිසුරුවරයා තම අත් දෙකම හිසට ඉහළින් ඔසවන විට සංඥා කරන්නේ කුමක්ද?,හයේ පහරක්,හතරේ පහරක්,දැවී යාමක්,නිපන්දුවක්,0,4
කණාමැදිරියා පිළිබඳ වැරදි ප්‍රකාශය කුමක්ද?,කෘමියෙකි,උගේ සිරුර රතු පාටයි,නිශාචර ය,සම්පූර්ණයෙන්ම වැඩුණු විට පියාපත් ඇත,1,5
කහ පැහැති වීදුරු බේසමකට තඹ සල්ෆේට් තනුක කළ ජලය පැත්තකින් බැලුවහොත් එය කුමන වර්ණයක් වේද?,කහ,දුඹුරු,නිල්,කොළ,3,6
රුහුණු මහා කතරගම දේවාලය පිහිටා ඇත්තේ:,අම්පාර දිස්ත්‍රික්කය,මොනරාගල දිස්ත්‍රික්කය,හම්බන්තොට දිස්ත්‍රික්කය,මාතර දිස්ත්‍රික්කය,1,7
වැරදි ප්රකාශය තෝරන්න,බණ්ඩා ඒස් - ඉන්දුනීසියාව,චැංගි - සිංගප්පූරුව,නරීටා - දකුණු කොරියාව,සුවර්ණභුමි - තායිලන්තය,2,8
"නිල්, රතු සහ සුදු යන වර්ණයන්ගෙන් සම්මුතියක් ඇති කොඩියක් සහිත රටක මේවායින් කුමක් නොවේද?",ඕස්ට්රේලියාව,නේපාලය,තායිලන්තය,ඉතාලිය,3,9
මේ අතරින් වික්ටර් රත්නායක ගැයූ චිත්‍රපට ගීතයක් නොවන්නේ කුමක්ද?,අඳුරු බැඳින්නට රැයක් දවාලු,නීල බිඟු කැල,ආදරයේ උල්පත වූ අම්මා,කොහෙ සිට ඔබ,2,10
මේ අතරින් මහා බ්‍රිතාන්‍යයේ යටත් විජිතයක් ලෙස නොපැවැත්වූ රට කුමක්ද?,ඊජිප්තුව,කැනඩාව,කෙන්යාව,ස්වීඩනය,3,11
"""වනේ දමාලා පොතුවේ ලාලා මහබිම්මලටයි වී ගන්නේ - දෑත බදාලා මෝල් ගසාලා පිල්ලෙන් පොතු අරවා ගන්නේ"" මෙහි ""වනේ"" යනුවෙන් හැඳින්වෙන්නේ කුමක්ද?","""නෑඹිලිය""","""වංගෙඩිය""","""කුල්ල""","""කොරහ""",1,1
මෙම සංගීත භාණ්ඩ සෑදීමේදී ලී භාවිතා නොකරන කුමන සංගීත භාණ්ඩද?,හොරණෑව,උඩැක්කිය,සර්පිනාව,වියෝලය,0,2
මේ අතරින් කාලය විසින් සීමා නොකළ ක්‍රීඩාව කුමක්ද?,නෙට්බෝල්,වොලිබෝල්,පැසිපන්දු,රග්බි,1,3
"පහත සඳහන් අවස්ථා අතුරින්, පිහි තලයක් මුවහත් කිරීමේදී සම්ප්‍රදායික ""ගිනි ගල"" භාවිතා නොකරන අවස්ථා මොනවාද?","""නියන්තලය""","""විදුම් කටුව""","""තහඩු කතුරු""","""ඇත් කියත""",3,4
මේ අතරින් ශ්‍රී ලංකාවට ආවේණික පක්ෂියා කවුද?,ගල්පාඬියා,කැහිබෙල්ලා,කටකළුවා,හීන් හම්බාවා,1,5
"IP ලිපිනය යනු ජාලයක් තුළ ඇති පරිගණක හා සම්බන්ධ අංකයකි. මෙන්න, IP ලිපිනයේ ""IP"" යන්නෙන් අදහස් කරන්නේ කුමක්ද?",Internet Provider,Internet Protocol,Internet Processor,Internet Procedure,1,6
"අනෙක් පැති දෙක පිළිවෙලින් 20 cm සහ 15 cm වේ නම්, ත්‍රිකෝණයක පැත්තක දුර කුමක් විය නොහැකිද?",12,18,20,38,3,7
මේ අතරින් මහද්වීප එකකට වඩා අයත් නොවන රට කුමක්ද?,ඊජිප්තුව,ඉරානය,තුර්කිය,රුසියාව,1,8
පෞරාණික බිතුසිතුවම් පින්තාරු කිරීමේදී භාවිතා නොකරන මල් මොනවාද?,කුන්දිරක්කන්,පරසතු,මහරි,කඩුපුල්,0,9
මහින්ද රාජපක්ෂ ගැන වැරදි ප්‍රකාශය කුමක්ද?,ඔහු 1970 දී ලාබාලතම පාර්ලිමේන්තු මන්ත්‍රීවරයා බවට පත්විය,ඔහු 1994 දී ධීවර අමාත්‍යවරයා බවට පත් විය,ඔහුගේ පළමු රැකියාව වූයේ පුස්තකාල සහායකයකු ලෙසය,ඔහු 1977 දී නීතිඥයෙකු ලෙස දිවුරුම් දුන්නේය,1,10
"එක් අයෙක් ලකුණු 99කට දැවී ගියහොත්, ඔවුන් ලකුණු කරනු ඇත්තේ:",ශතකය,අර්ධ ශතකය,ද්විත්ව ශතකය,ත්රිත්ව ශතකය,1,1
විනිවිද පෙනෙන පොලිතීන් වලින් ආවරණය කර ඇති ශාකයක ශාඛාව සෘජු හිරු එළිය යටතේ තබා ඇත්නම් නිරීක්ෂණය කළ හැක්කේ කුමක්ද?,එම හිරු එළිය ප්‍රභාසංශ්ලේෂණය සඳහා අවශ්‍ය වේ,එම ශාක ඔක්සිජන් විමෝචනය කරයි,එම ශාක පත්‍ර ජල වාෂ්ප නිකුත් කරයි,එම ශාක මුහුන් වල ක්ලෝරෝෆිල් අඩංගු වේ,2,2
ගොවිපලක සතුන් තිදෙනෙකු හැර සෙසු සියල්ල බැටළුවන් ය. හතර දෙනා හැර ඉතිරිය එළුවන් ය. මේ අතරින් මේ එක අශ්වයෙක් නම් ගොවිපළේ එළුවන් කී දෙනෙක් ඉන්නවද?,1,2,3,4,1,3
මහවැලි ගඟ මුහුදට වැටෙන්නේ කොහෙන්ද?,මහා තිත්ත,කාල තිත්ත,ගොඩවාය,ගෝඛන්න,3,4
නවතින්න මාලිගාවේ - සීදේවි නෑ මගේ. කවුද කාටද මේක කිව්වේ?,වෙස්සන්තර රජු මන්ද්‍රි දේවියට,සිද්ධාර්ථ කුමාරයා යශෝධරාවට,සාලිය විසින් අශෝකමාලාට,දස්කොන් ප්‍රමිලාට,0,5
ගල් අඟුරු භාවිතයෙන් විදුලිය නිපදවන එකම ශ්‍රී ලංකාවේ බලාගාරය කුමක්ද?,යුගදනාවි විදුලි බලාගාරය,ලක්විජය විදුලි බලාගාරය,ලක්ධනාවි විදුලි බලාගාරය,කැලණිතිස්ස බලාගාරය,0,6
රජවරුන් සහ ඔවුන්ගේ උපභාර්යාවන් යුගල කිරීම සම්බන්ධයෙන් මේ අතරින් එකිනෙකා සමඟ නොගැලපෙන කුමක්ද?,මහා පරාක්‍රමබාහු රජු - සුගලා බිසව,වළගම්බා රජු - අනුලා බිසව,විජයබාහු රජු - තිලෝකසුන්දරී බිසව,විමලධර්මසූරිය රජු - කුසුමාසන දේවී,0,7
මේ අතරින් මිථ්‍යා සත්වයෙක් නොවන්නේ කුමක්ද?,කඟවේනා,බිං ඌරා,ගිණි මකරා,දිය කිඳුරා,1,1
"සාම්ප්‍රදායික ""තෙරවිලි"" සාහිත්‍යයට අනුව ""ලැජ්ජාවතී"" කවුද?",කුප්පමේනියා,නිදිකුම්බා,කරපිංචා,ගොටු කොල,1,2
මේ අතරින් පළමු පන්තියේ ලීවරයක් සඳහා උදාහරණයක් නොවන්නේ කුමක්ද?,සී-සෝව,කතුර,අඬුව,බිලී පිත්ත,3,3
මේ අතරින් නරියකු හා කිකිළියකුගේ විවාහය පාදක කරගත් කතාන්දරය කුමක්ද?,හීන් සැරේ,මඟුල් කෑම,හත් පන,නරි බෑනා,1,4
"මෙහි ""සාරයියා"" යනු කවුද?",ඩී. ආර්. නානායකර,ගාමිනි ෆොන්සේකා,ජෝ අබේවික්රම,ටෝනි රණසිංහ,2,5
අම්බුළුවාව පිහිටා ඇත්තේ කුමන දිස්ත්‍රික්කයේද?,කෑගල්ල දිස්ත්‍රික්කය,නුවරඑළිය දිස්ත්‍රික්කය,මහනුවර දිස්ත්රික්කය,මාතලේ දිස්ත්රික්කය,2,6
කවියන්ට අනුව හපුතලේ කන්ද දුටු පමණින් බඩ රිදෙන්නට පටන් ගන්නේ කාගේද?,කම්මල්කරුවන්,කරත්තකරුවන්,පතල් කම්කරුවන්,කුඹල්කරුවන්,1,1
සී.අයි.ඩී. යොමු කරන්නේ:,අපරාධ පරීක්ෂණ දෙපාර්තමේන්තුව,රාජ්ය බුද්ධි සේවය,විශේෂ කාර්ය සාධක බලකාය,අපරාධ අංශය,0,2
මහ හයිදය හි සඳහන් වන්නේ:,කුරුල්ලෙක්,මාළුවෙක්,සමනලයෙක්,ශාකයක්,3,3
මින් කුමන රාජ්‍ය විශ්වවිද්‍යාල තුළද කෙනෙකුට එහි පරිශ්‍රය තුළ දුම්රිය ස්ථානයක් දැකිය හැකිද?,පේරාදෙණිය විශ්වවිද්‍යාලය,කොළඹ විශ්ව විද්යාලය,ඌව වෙල්ලස්ස විශ්වවිද්‍යාලය,සබරගමුව විශ්වවිද්‍යාලය,0,4
"""අව්වේ තියෙන රැස් මාලා අඩු වේවා - ගව්වෙන් ගව්ව දිව මාලිග සෑදේවා"". මේ සිංහල උපුටනයේ සඳහන් පරිදි ප්‍රාර්ථනා කරන්නේ කවුද?",කිසා ගෝතමී,යශෝධරා,මන්ද්‍රි දේවි,සීතා,1,5
කොළඹට වඩා නුවරඑළියේ උෂ්ණත්වය අඩු වීමට හේතුව කුමක්ද?,නුවරඑළියේ වන වැස්ම වැඩි නිසා,නුවරඑළියට වාර්ෂික වර්ෂාපතනය වැඩි නිසා,නුවරඑළිය ප්‍රදේශයේ වායු පීඩනය අඩුවීම හේතුවෙන්,නුවරඑළියේ මිනිස් ක්‍රියාකාරකම් ප්‍රමාණය අඩු නිසා,2,6
මේ අතරින් ලංකා භූමියේ මිය ගියේ කවුද?,ඇහැලේපොළ නිලමේ,ශ්‍රී වික්‍රම රාජසිංහ රජතුමා,පස්වන මිහිඳු රජු,මඩුගල්ලේ නිලමේ,3,7
මේ අතරින් පේදුරුතුඩුවට දකුණින් පිහිටා ඇත්තේ කුමක්ද?,කන්‍යාකුමාරි,කොයිම්බතූර්,චෙන්නායි,ගෝවා,0,8
"වරිගේ අපේ කටත් තිබ්බ හේනක් - වරිගේ පුරුද්දට මා කෙටුව හේනක්. මෙන්න, ""වරිගය"" ලෙස හඳුන්වන්නේ කුමක්ද?",පැල්පත,පරම්පරාව,වනාන්තර,වලිගය,1,1
සංගමන් කන්ද තුඩුව පිහිටා ඇත්තේ කුමන දිස්ත්‍රික්කයේ ද?,ත්රිකුණාමලය,මඩකලපුව,අම්පාර,යාපනය,2,2
"කෝට්ටේ යුගයේ ලියැවුණු ""ප්‍රශස්ති"" කාව්‍ය මේ අතරින් කවරේද?",කාව්‍යශේකරය,පැරකුම්බා සිරිත,සද්ධර්ම රතනාවලිය,ගුත්තිල කාව්‍යය,1,3
"එක්තරා පොකුණක එහි ඇති නෙළුම් මල් ගණන දිනකට දෙගුණයකින් වර්ධනය වේ. කෙනෙකුට 10 වැනි දින නෙළුම් මල් 512ක් සොයා ගැනීමට හැකි වූයේ නම්, පළමු දිනයේ මල් කීයක් ඇති වේද?",1,2,3,4,0,4
මේ අතරින් බිත්තර දමන්නේ කුමන සත්වයාද?,සීල්,පෙන්ගුයින්,ඩොල්ෆින්,මුහුදු සිංහයා,1,5
පහත රටවලින් ඉන්දියන් සාගරයට මායිම්ව පිහිටි රටක් නොවන්නේ කුමක්ද?,පාකිස්තානය,ඇෆ්ගනිස්ථානය,බංග්ලාදේශය,මියන්මාරය,1,6
මේ අතරින් ක්‍රිකට් ක්‍රීඩකයෙක් නොවන්නේ කවුද?,අජන්ත මෙන්ඩිස්,දුලීප් මෙන්ඩිස්,කුසල් මෙන්ඩිස්,ශ්‍රියන්ත මෙන්ඩිස්,3,1
"බොහෝ විට ""අටපට්ටම"" ලෙස හඳුන්වන සම්ප්‍රදායික වෙසක් කූඩුවක ත්‍රිකෝණ කීයක් තිබේද?",4,6,8,12,2,2
සඳුන් කැලේ අපි යනකොට - රිලව් පනිනව - එක රිලවක් බඩ බැඳගෙන පිනුම් ගහනවා. මෙය කුමන ආකාරයේ කවියක්ද?,පැල් කවියක්,වන්නම් කවියක්,තෙරවිලි කවියක්,රබන් කවියක්,3,3
තනි පියාපත් යුගලයක් ඇත්තේ කුමකටද?,කණාමැදිරියා,මී මැසි,මදුරුවන්,කුරුමිණියා,2,4
අත් වාද්‍ය භාණ්ඩ භාවිතය සම්බන්ධ නොවන සාම්ප්‍රදායික නැටුම් ක්‍රමයක් මින් කුමක් ද?,කාවඩි,වෙස්,පන්තේරු,සවරන්,1,1
ශ්‍රී ලංකාවේ මුහුදු තීරයේ නැංගුරම් ලා තිබූ එක්ස්ප්‍රස් පර්ල් නෞකාව කුමක්ද?,කොළඹ කොටුව තුළ,කොළඹ කොටුවෙන් පිටත,ගාලු කොටුව තුළ,ගාල්ල කොටුවෙන් පිටත,1,2
"රත්රන් ගැන කතා කරන විට ""කැරට්"" යන වචනය යොමු වන්නේ:",... දීප්තිය කැරට් 22 ක් විය,... බර කැරට් 22 ක් වීම,... පාරිශුද්ධභාවය කැරට් 22 ක් වේ,... ශක්තිය කැරට් 22 කි,2,3
ශ්‍රී ලංකා ක්‍රිකට් කණ්ඩායම එක්දින ජාත්‍යන්තර ක්‍රිකට් ලෝක කුසලාන අවසන් මහා තරගයට සහභාගි නොවූයේ කුමන වසරේද?,1996,2007,2011,2015,3,4
"උදයක හිසින් නාග ලොව නාරඹන ලහිරු අරුණළු හුයෙන් අමුනන විට පිනි පොකුරු. මේ අතරින් ""පිනි පොකුරු"" එකට සම්බන්ධ කරන්නේ කුමක්ද?",නූලක් සමඟ,රන් නූල් සමඟ,හිරු කිරණ සමඟ,සුළඟ සමඟ,2,5
ශ්‍රී ලංකාවේ පැරණිතම නිදන්ගතය වන්නේ:,දීපවංශය,මහාවංශය,ථූපවංශය,බෝධිවංශය,0,6
ජීව වායුවේ ප්‍රධාන වශයෙන් හමුවන වායු මොනවාද?,මීතේන් සහ ඔක්සිජන්,මීතේන් සහ කාබන් ඩයොක්සයිඩ්,මීතේන් සහ හයිඩ්රජන් සල්ෆයිඩ්,මීතේන් සහ සල්ෆර් ඩයොක්සයිඩ්,1,7
"පහත සඳහන් දේවලින්, ගොඩබිමෙන් එකකට මායිම් නොවන ප්‍රාන්ත දෙක කුමක්ද?",නෝර්වේ සහ ස්වීඩනය,නෝර්වේ සහ ඩෙන්මාර්කය,නෝර්වේ සහ ෆින්ලන්තය,නෝර්වේ සහ රුසියාව,1,8
සතෙකු ගැන සඳහනක් නැත්තේ මේ කුමන කවි පේළියේද?,"""විල් පිහදං මොන රණරෙක් කලක වැටේ""","""හා මිරකෙක් වට කොලිගෙන් ඉඩ මහතේ""","""ගාර මහක් සුඩ තළඟට වැට අදතේ""","""උල් වාරෙක් පෙස් ගරළන් දුන පවතේ""",2,1
ත්‍රිකෝණයක් සෑදී ඇත්තේ ප්‍රමාණයෙන් සමාන ගිනිකූරු 3 කින්. එකම ත්‍රිකෝණය දෙස දෙවරක් විශාල කර බැලුවහොත් අභ්‍යන්තර කෝණය කොපමණ දැයි යමෙකු නිරීක්ෂණය කරයිද?,30,60,90,120,1,2
කෙනෙකුට බොහෝ විට කන් වසා තිබීම අත්විඳීමට ඉඩ ඇත:,කොළඹ සිට ගාල්ලට යන මාර්ගයේ බෙන්තර පාලම,කොළඹ සිට කුරුණෑගල කොච්චිකඩේ බලා යන මාර්ගයේ අඹේපුස්ස වටරවුම,කොළඹ සිට පුත්තලම බලා යන මාර්ගයේ පාලම,කොළඹ සිට මහනුවරට යන මාර්ගයේ කඩුගන්නාව කඳුවැටිය,3,3
තේසවලාමයි යන්නෙන් අදහස් කරන්නේ:,පළාත් නීතියක්,මානව හිමිකම් නීතියක්,ජාත්යන්තර වෙළඳ නීතියක්,බදු ක්රමයක්,0,4
"වීසි කිරීමට ප්‍රතිවිරුද්ධව, ජයග්‍රහණය කිරීම සඳහා ප්‍රහාර එල්ල කළ හැකි යමක් මෙහි කුමක් ද?",මිටිය විසි කිරීම,කවපෙත්ත විසි කිරීම,හෙල්ල විසි කිරීම,වොලිබෝල්,3,1
මෙම පාලම් අතුරින් කුමන පාලමක් අසලින් පිහිනන මසුන් බොහෝ විට සිංදු කියමින් සිටිනවාද?,මනම්පිටිය පාලම,කල්ලඩි පාලම,කින්නියා පාලම,සමනල පාලම,1,2
සාම්ප්‍රදායික වචන රචනයට අනුව වචන දෙකේ මුල් අකුර එකින් එක මාරු කළ විට තේරුමක් නැති මෙම සිංහල වචන මොනවාද?,"""පා-රු-වෙ පු-ව-ක්""","""ව-ත්-ත-ල පි-න්-ගෙ-ඩි-ය""","""ම-න්-ද නි-දි""","""කො-ත්-ත ම-ල්- ලි""",2,1
පහත ඒවායින් සීගිරියේ දැකිය නොහැකි එක කුමක්ද?,කැටපත් පවුර,සිංහ පාද,ධර්මරාජගල,දිය අගල,2,2
"ටයිටස් තොටවත්තගේ හඳයා චිත්‍රපටයේ ""හඳයා"" චරිතය මෙසේය.",පොනි,ගව,බල්ලා,එළුවා,0,3
මේ අතරින් සඳ නැති රාත්‍රියක පවත්වනු ලබන උත්සවය කුමක්ද?,සිංහල හා දෙමළ අලුත් අවුරුදු,දීපාවලි,රාමසාන්,තෛපොංගල්,1,4
කෙනෙකුට ආරක්ෂිතම ඉනිමගට නැගීමට නම් ඉනිමගක් සහ බිම අතර කෝණය කුමක් විය යුතුද?,අංශක 30 ක්,අංශක 45 °,60 ° අංශක,අංශක 75 °,3,5
ශ්‍රී ලංකාවේ ප්‍රථම ක්‍රීඩා අමාත්‍යවරයාගේ නමින් නම් කරන ලද මෙම ක්‍රීඩාංගණය කුමක්ද?,වෙලගෙදර ක්‍රීඩාංගණය,පී. සරවනමුත්තු ක්‍රීඩාංගණය,සුගතදාස ක්‍රීඩාංගණය,ටිරෝන් ප්‍රනාන්දු ක්‍රීඩාංගණය,2,6
දළදා මාලිගාවට දියවඩන නිලමේවරයාගේ තනතුර සම්බන්ධයෙන් වැරදි ප්‍රකාශය තෝරන්න?,ශ්‍රී දළදා මාලිගාවේ ගිහි භාරකරුය,ඔහු පත්වන්නේ මැතිවරණයකින්,තනි වාරයක් වසර දෙකක් පවතී,ඔහු පත් කරනු ලබන්නේ එක් වරක් පමණි,3,7
බලන්ගොඩ මිනිසා සඳහන් කරන්නේ:,හෝමෝ සේපියන්ස් බලන්ගොඩෙන්සිස්,හෝමෝ ඉරෙක්ටස් බැලන්ගොඩෙන්සිස්,හෝමෝ නියැන්ඩර්තාලෙන්සිස් බලන්ගොඩෙන්සිස්,හෝමෝ සේපියන්ස් සේපියන්ස් බලන්ගොඩෙන්සිස්,0,8
"1978 වන විට, කොළඹ කොටුව දුම්රිය ස්ථානයේ සිට ප්‍රවේශපත්‍රයකින් යා නොහැකි ගමනාන්තය කුමක්ද?",මදුරාසිය,රාගල,මාතර,අවිස්සාවේල්ල,1,9
මහාචාර්ය සනත් නන්දසිරි සංගීත අධ්‍යක්ෂණය කළේ මේ කුමන ගීතයේ ද?,සීතා රෑ යාමේ අඳුරේ,නිර්වාණ ස්වර්ණ ද්වාරයෙන්,ඇවිළුනු ගිනිදැල්,ඈත එපිට ගම්මානෙන් නැග එන,0,10
"ප්‍රදේශයේ ජනප්‍රවාදයට අනුව ""ඉක්කාව මම ගාල්ලට ගෙන ගියා"" පසුව සිදු වූයේ කුමක්ද?","""ඉක්කාව අතෑරලා ආපහු ආවා""","""ඉක්කාවත් එක්කම ආවා""","""ඉක්කාවට පිස්සු හැදිලා""","""ඉක්කාවයි මමයි ගාල්ලේ නැවතුනා""",0,1
පුලින තලාවකදී හමු වන්නේ මොනවා ද?,මල්,වැලි,මැණික්,ලෝහ,1,2
අවර පෙත්ත ආධාරයෙන් ඉදිරියට යන්නේ මින් කුමක්ද?,මෝටර් බයිසිකලය,මෝටර් බෝට්ටුව,මෝටර් රථය,මෝටර් කෝච්,1,3
පුරාණ කලාකරුවන් රතු පැහැයෙන් සාදන ලද වර්ණ මොනවාද?,ගොකටු කිරි,මකුළු මැටි,සාදිලිංගම් කුඩු,ගුරු ගල්,2,4
